
locality,home_type,subtype,price,type_of_sale,room,area,equipped,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_land_area,facades,swimming_pool,state_of_building
Ypres,HOUSE,VILLA,745000,,6,504,1,0,0,1,,1,1,39754,,0,AS_NEW
Malines,HOUSE,HOUSE,160000,Public sale,3,199,1,1,0,,,1,,1080,4,1,TO_RENOVATE
Mons,HOUSE,VILLA,350000,,3,233,1,0,1,,,1,1150,1620,4,,
Termonde,HOUSE,VILLA,565000,,5,377,1,0,1,,,1,3120,3497,4,0,GOOD
Termonde,HOUSE,VILLA,730000,,4,390,1,0,1,,,1,1664,2054,4,0,AS_NEW
Gand,HOUSE,BUNGALOW,399000,,3,212,1,0,0,,,1,,1592,4,0,GOOD
Hal-Vilvorde,HOUSE,HOUSE,429000,,3,205,1,1,0,1,,1,,741,,0,AS_NEW
Mons,HOUSE,HOUSE,94500,,2,120,1,1,0,,,,,613,2,,
Malines,HOUSE,HOUSE,335000,,3,132,1,1,1,,,1,109,317,2,,JUST_RENOVATED
Malines,HOUSE,HOUSE,270000,,3,148,1,0,0,,,,,1962,4,0,TO_RENOVATE
Louvain,HOUSE,HOUSE,430000,,4,247,1,0,0,1,20,1,900,1313,4,0,GOOD
Liège,HOUSE,HOUSE,129000,,2,83,0,1,0,,,1,190,273,3,,TO_RENOVATE
Dinant,HOUSE,HOUSE,165000,Public sale,3,228,1,1,0,1,,1,,1708,4,,
Bruxelles,HOUSE,HOUSE,1950000,,5,450,1,0,0,1,,,,1930,4,0,GOOD
Hal-Vilvorde,HOUSE,HOUSE,549000,,4,344,1,0,0,1,96,1,96,552,2,,
Hal-Vilvorde,HOUSE,BUNGALOW,470000,,2,156,1,1,0,1,25,1,1500,2082,4,,GOOD
Bruxelles,HOUSE,EXCEPTIONAL_PROPERTY,700000,,4,260,1,1,1,1,30,1,200,555,2,,
Liège,HOUSE,HOUSE,179000,,3,95,1,1,0,1,15,,,169,2,,JUST_RENOVATED
Louvain,HOUSE,HOUSE,319000,,4,196,1,0,0,,,1,,970,4,0,GOOD
Charleroi,HOUSE,VILLA,365000,,4,209,1,0,0,1,,1,2500,3209,4,1,GOOD
Bruges,HOUSE,VILLA,3450000,,4,235,1,1,0,1,,,,1119,3,,AS_NEW
Liège,HOUSE,HOUSE,39000,,1,37,1,1,0,,,,,79,,,TO_RENOVATE
Verviers,HOUSE,HOUSE,45000,Public sale,2,,1,1,0,,,,,,3,,TO_BE_DONE_UP
Liège,HOUSE,HOUSE,50000,Public sale,2,125,0,1,0,,,,,710,2,,
Soignies,HOUSE,HOUSE,66000,Public sale,2,,1,1,0,,,,,,2,,GOOD
Huy,HOUSE,HOUSE,70000,Public sale,4,247,1,1,0,,,,,1204,4,,
Charleroi,HOUSE,HOUSE,85000,,2,75,1,0,0,1,17,,,167,2,,TO_RENOVATE
Bastogne,HOUSE,OTHER_PROPERTY,99000,,1,125,1,1,0,,,,,250,1,,GOOD
Liège,HOUSE,HOUSE,125000,Public sale,4,321,1,1,0,,,,,1568,3,,TO_RENOVATE
Liège,HOUSE,HOUSE,129900,,3,135,1,0,0,,,,,199,2,0,
Courtrai,HOUSE,HOUSE,139000,,2,100,0,0,0,,,,,384,2,0,TO_RENOVATE
Huy,HOUSE,HOUSE,149000,,3,112,1,1,0,,,1,800,1104,4,,TO_RENOVATE
Hal-Vilvorde,HOUSE,HOUSE,150000,,4,202,0,0,0,,,1,55,347,4,0,TO_RENOVATE
Tournai,HOUSE,HOUSE,150000,Public sale,5,,1,1,0,,,,,,3,,GOOD
Mons,HOUSE,MIXED_USE_BUILDING,156000,Public sale,3,,1,1,0,,,,,,2,,GOOD
Mouscron,HOUSE,HOUSE,158000,,3,135,1,1,0,1,18,1,66,375,2,,TO_RENOVATE
Charleroi,HOUSE,HOUSE,159000,,3,135,1,0,0,1,,,,383,3,0,GOOD
Ath,HOUSE,HOUSE,167500,,3,144,1,1,0,,,1,,544,2,,GOOD
Furnes,HOUSE,HOUSE,169000,,2,100,1,1,0,,,,,180,2,,GOOD
Mons,HOUSE,HOUSE,170000,,3,148,1,1,1,1,36,1,210,448,3,,AS_NEW
Bruges,HOUSE,HOUSE,170000,,2,123,1,1,0,,,,,123,3,,GOOD
Huy,HOUSE,HOUSE,180000,,6,300,0,1,0,1,,1,283,756,3,,TO_RESTORE
Huy,HOUSE,APARTMENT_BLOCK,180000,,6,300,0,1,0,1,,1,283,756,3,,TO_RESTORE
Neufchâteau,HOUSE,HOUSE,180000,,4,80,0,1,0,,,1,176,364,3,,GOOD
Mons,HOUSE,HOUSE,180000,Public sale,3,,1,1,0,1,,,,,2,,GOOD
Huy,HOUSE,HOUSE,188000,,4,210,0,1,0,1,40,1,250,584,3,,
Mons,HOUSE,HOUSE,194500,,3,120,1,0,0,,,,,120,3,,
Liège,HOUSE,HOUSE,195000,,3,156,1,0,0,,,,,1866,3,,TO_BE_DONE_UP
Charleroi,HOUSE,HOUSE,195000,,3,170,1,1,0,,,,,670,3,,GOOD
Mons,HOUSE,HOUSE,199500,,3,160,1,1,0,,,,,460,4,,TO_BE_DONE_UP
Mouscron,HOUSE,HOUSE,209000,,4,120,1,1,0,1,70,1,,276,2,,JUST_RENOVATED
Furnes,HOUSE,HOUSE,209000,,2,80,1,0,0,1,10,1,,80,3,0,AS_NEW
Namur,HOUSE,HOUSE,210000,,3,175,1,1,0,1,25,1,220,625,3,,AS_NEW
Tournai,HOUSE,HOUSE,212000,,4,,1,1,0,,,,,,4,,JUST_RENOVATED
Charleroi,HOUSE,HOUSE,214500,,3,123,1,0,0,1,,1,48,233,2,,AS_NEW
Audenarde,HOUSE,HOUSE,215000,,4,255,1,1,0,,,1,,343,3,,
Audenarde,HOUSE,HOUSE,219000,,2,123,1,0,0,,,1,,276,3,0,TO_BE_DONE_UP
Philippeville,HOUSE,HOUSE,220000,,3,189,1,0,1,1,33,1,600,939,2,,
Dinant,HOUSE,HOUSE,225000,,3,150,1,0,0,,,1,700,990,3,,
Audenarde,HOUSE,HOUSE,225000,,1,300,1,1,0,,,,,600,3,,GOOD
Courtrai,HOUSE,HOUSE,229000,,4,160,1,0,0,,,,,567,2,,GOOD
Marche-en-Famenne,HOUSE,HOUSE,240000,,3,180,1,0,0,1,15,1,12,240,4,0,JUST_RENOVATED
Louvain,HOUSE,HOUSE,244000,,4,150,1,0,0,1,25,1,250,530,2,,JUST_RENOVATED
Nivelles,HOUSE,HOUSE,245000,,5,254,1,0,0,1,,,,600,4,0,
Nivelles,HOUSE,HOUSE,249000,,3,150,1,1,0,,,1,690,1034,4,,TO_RENOVATE
Nivelles,HOUSE,COUNTRY_COTTAGE,249000,,3,150,1,1,0,,,1,690,1034,4,,TO_RENOVATE
Hal-Vilvorde,HOUSE,HOUSE,249000,,1,113,1,1,0,1,,1,,290,2,,GOOD
Liège,HOUSE,HOUSE,249000,,2,125,1,1,0,1,,1,90,310,2,,
Dinant,HOUSE,HOUSE,249000,,4,204,1,1,0,1,26,1,,1510,3,,
Bastogne,HOUSE,VILLA,249000,,4,200,1,1,0,1,,,,1000,4,,
Namur,HOUSE,VILLA,250000,,4,140,1,1,1,,,1,1412,1552,4,,GOOD
Philippeville,HOUSE,HOUSE,250000,,3,260,0,1,0,,,,,1006,,,TO_RENOVATE
Charleroi,HOUSE,HOUSE,265000,,5,251,1,1,1,1,,1,600,851,3,,AS_NEW
Soignies,HOUSE,HOUSE,269000,,3,,1,1,0,1,,1,,,2,0,AS_NEW
Thuin,HOUSE,HOUSE,272500,,3,295,1,1,0,1,72,1,530,1335,3,,
Liège,HOUSE,BUNGALOW,275000,,3,130,1,1,0,,,,,579,3,,AS_NEW
Charleroi,HOUSE,EXCEPTIONAL_PROPERTY,275000,,3,400,1,1,0,1,,,,1193,2,,TO_RENOVATE
Soignies,HOUSE,TOWN_HOUSE,275000,,3,,1,0,0,1,,1,,,4,,AS_NEW
Bruges,HOUSE,MIXED_USE_BUILDING,279000,,2,,1,1,0,,,,,,2,,GOOD
Courtrai,HOUSE,HOUSE,279000,,2,190,1,1,0,1,,,,480,3,,
Liège,HOUSE,HOUSE,289000,,3,207,1,0,0,1,25,,,499,4,,
Audenarde,HOUSE,HOUSE,289000,,5,295,1,1,0,,,,,295,2,,GOOD
Audenarde,HOUSE,HOUSE,292113,,3,207,1,1,0,,,1,,826,3,0,
Dinant,HOUSE,VILLA,294000,,3,160,1,0,0,,,,,3660,,,AS_NEW
Dixmude,HOUSE,HOUSE,295000,,3,381,1,0,0,1,,,,851,,0,GOOD
Namur,HOUSE,HOUSE,297000,,3,,0,1,0,,,1,,,4,,
Bruges,HOUSE,HOUSE,298500,,4,328,1,0,0,,,,,594,,0,GOOD
Nivelles,HOUSE,MIXED_USE_BUILDING,299000,,3,200,1,1,0,,,,,488,4,,TO_RENOVATE
Liège,HOUSE,APARTMENT_BLOCK,299000,,3,227,1,1,0,1,,,,227,2,,TO_BE_DONE_UP
Liège,HOUSE,APARTMENT_BLOCK,299000,,8,275,1,0,0,1,30,,,275,2,0,TO_BE_DONE_UP
Mouscron,HOUSE,HOUSE,299000,,2,125,1,1,0,,,1,,1005,4,,JUST_RENOVATED
Bruges,HOUSE,MANSION,299000,,3,328,1,0,0,1,,1,,608,,0,TO_RENOVATE
Courtrai,HOUSE,HOUSE,299000,,4,154,1,0,0,1,,,,390,2,,TO_BE_DONE_UP
Philippeville,HOUSE,VILLA,300000,,4,120,1,1,0,,,,,1620,4,,AS_NEW
Nivelles,HOUSE,HOUSE,305000,,4,240,1,0,0,,,1,225,465,2,0,GOOD
Bruges,HOUSE,HOUSE,315000,,7,370,1,0,0,,,1,,656,,0,TO_RENOVATE
Gand,HOUSE,HOUSE,324900,,3,115,1,1,0,1,,1,,429,3,0,AS_NEW
Bruxelles,HOUSE,HOUSE,325000,,3,135,1,0,0,1,34,1,87,135,2,0,TO_RENOVATE
Nivelles,HOUSE,HOUSE,325000,,3,140,1,1,0,,,1,180,427,2,,GOOD
Audenarde,HOUSE,HOUSE,325000,,3,150,1,1,0,,,,,609,3,,GOOD
Hal-Vilvorde,HOUSE,TOWN_HOUSE,329000,,3,183,1,0,0,,,,,421,2,,GOOD
Ostende,HOUSE,HOUSE,329000,,3,138,1,0,0,,,,,741,,,GOOD
Nivelles,HOUSE,HOUSE,330000,,3,123,0,1,0,,,1,,582,3,,
Namur,HOUSE,HOUSE,335000,,3,,0,1,0,,,1,,,4,,
Anvers,HOUSE,HOUSE,339000,,4,150,1,1,0,1,15,1,315,546,2,,GOOD
Ostende,HOUSE,HOUSE,339000,,4,174,1,0,0,1,,1,,339,,0,AS_NEW
Hal-Vilvorde,HOUSE,HOUSE,340000,,2,110,1,1,0,1,,,,221,3,,GOOD
Arlon,HOUSE,APARTMENT_BLOCK,340000,,5,,0,1,0,,,,,,2,,TO_RENOVATE
Arlon,HOUSE,MIXED_USE_BUILDING,340000,,5,,0,1,0,,,,,,2,,TO_RENOVATE
Anvers,HOUSE,TOWN_HOUSE,349000,,3,164,1,1,1,1,14,1,100,363,2,,JUST_RENOVATED
Anvers,HOUSE,HOUSE,349000,,4,228,1,0,0,1,,1,,398,,0,GOOD
Hasselt,HOUSE,HOUSE,349500,,3,202,1,0,0,,,,,1124,3,,GOOD
Nivelles,HOUSE,HOUSE,350000,,3,,0,0,0,1,,,,,2,0,AS_NEW
Verviers,HOUSE,VILLA,350000,,4,174,1,1,0,,,1,,909,4,,TO_BE_DONE_UP
Philippeville,HOUSE,HOUSE,350000,,4,279,1,0,1,1,50,1,10500,11079,4,,
Charleroi,HOUSE,HOUSE,350000,,4,222,1,1,0,1,,1,,864,3,,JUST_RENOVATED
Hal-Vilvorde,HOUSE,HOUSE,355000,,3,,1,1,0,,,,,,3,,TO_RENOVATE
Eeklo,HOUSE,HOUSE,359000,,4,225,1,0,1,,,1,,913,4,0,GOOD
Soignies,HOUSE,HOUSE,360000,,4,200,1,0,0,1,40,1,700,1064,4,0,AS_NEW
Soignies,HOUSE,HOUSE,365000,,7,400,1,0,0,1,115,1,1226,1826,4,,
Courtrai,HOUSE,HOUSE,365000,,3,210,1,0,0,1,,,,414,3,,AS_NEW
Nivelles,HOUSE,APARTMENT_BLOCK,375000,,6,250,1,1,0,1,80,,,558,2,,GOOD
Louvain,HOUSE,HOUSE,379000,,3,207,1,1,0,1,15,1,15,303,2,,
Louvain,HOUSE,MIXED_USE_BUILDING,379000,,3,207,1,1,0,1,15,1,15,303,2,,
Saint-Nicolas,HOUSE,HOUSE,379000,,3,195,1,1,0,1,15,1,,562,3,,GOOD
Bruxelles,HOUSE,HOUSE,389000,,4,195,1,0,0,1,,,,401,2,0,AS_NEW
Arlon,HOUSE,HOUSE,390000,,2,165,1,1,1,1,,,,725,4,1,GOOD
Nivelles,HOUSE,HOUSE,395000,,3,170,1,1,0,1,20,1,893,1196,4,,GOOD
Hal-Vilvorde,HOUSE,TOWN_HOUSE,395000,,3,180,1,1,1,1,,1,170,511,3,,GOOD
Namur,HOUSE,HOUSE,399000,,6,350,1,1,1,1,70,1,3900,4250,4,,GOOD
Bruxelles,HOUSE,HOUSE,400000,Public sale,20,,1,1,0,,,,,,2,,TO_RESTORE
Dinant,HOUSE,VILLA,415000,,4,220,1,1,0,1,,1,,1942,4,,GOOD
Nivelles,HOUSE,BUNGALOW,420000,,2,150,1,1,0,,,,,1410,4,,JUST_RENOVATED
Liège,HOUSE,EXCEPTIONAL_PROPERTY,420000,,6,320,1,0,0,1,,,,8420,4,,GOOD
Nivelles,HOUSE,HOUSE,425000,,3,194,1,0,0,1,,1,100,392,2,,
Nivelles,HOUSE,HOUSE,430000,,3,250,1,1,0,1,65,1,15,13750,2,0,AS_NEW
Malines,HOUSE,HOUSE,430000,,3,189,1,1,0,1,,1,250,636,3,,JUST_RENOVATED
Philippeville,HOUSE,VILLA,430000,,4,233,1,0,0,1,28,1,990,1328,4,,
Gand,HOUSE,HOUSE,430000,,4,268,1,1,0,1,,1,,951,2,0,AS_NEW
Gand,HOUSE,APARTMENT_BLOCK,430000,,4,268,1,1,0,1,,1,,951,2,0,AS_NEW
Roulers,HOUSE,HOUSE,449000,,3,190,1,1,0,,,1,,630,3,,
Louvain,HOUSE,HOUSE,450000,,4,171,1,1,0,1,30,1,,342,2,,
Verviers,HOUSE,HOUSE,450000,,9,400,1,1,0,,,1,1300,1900,4,,
Bruges,HOUSE,HOUSE,450000,,4,176,1,0,0,1,,,,442,3,,GOOD
Bruxelles,HOUSE,HOUSE,469000,,6,240,1,0,0,1,,1,60,370,2,,JUST_RENOVATED
Nivelles,HOUSE,VILLA,485000,,4,150,1,1,0,1,46,,,1243,4,,AS_NEW
Louvain,HOUSE,HOUSE,490900,,4,214,1,1,0,,,1,,454,2,,
Ath,HOUSE,VILLA,495000,,4,386,1,1,0,1,,,,1406,4,,AS_NEW
Dinant,HOUSE,HOUSE,500000,,5,200,1,1,1,1,61,1,2600,2800,4,1,AS_NEW
Nivelles,HOUSE,VILLA,535000,,4,,1,0,0,1,,,,,4,0,AS_NEW
Louvain,HOUSE,HOUSE,565000,,6,89,1,1,0,1,15,1,15,179,2,,
Louvain,HOUSE,VILLA,569000,,5,300,1,0,0,1,,,,898,4,,GOOD
Anvers,HOUSE,HOUSE,575000,,4,185,1,1,0,1,,1,370,635,3,,JUST_RENOVATED
Hal-Vilvorde,HOUSE,HOUSE,580000,,5,163,1,1,0,1,,1,,513,3,,GOOD
Bruxelles,HOUSE,TOWN_HOUSE,590000,,4,216,1,1,0,,,,,335,2,0,TO_BE_DONE_UP
Saint-Nicolas,HOUSE,MIXED_USE_BUILDING,595000,,4,358,1,1,0,1,,1,2289,2647,4,0,GOOD
Nivelles,HOUSE,VILLA,600000,,5,260,1,0,0,1,110,1,3000,3585,4,,AS_NEW
Hal-Vilvorde,HOUSE,HOUSE,625000,,5,375,1,1,0,1,,1,650,1695,4,,
Liège,HOUSE,EXCEPTIONAL_PROPERTY,630000,,5,340,1,1,1,1,70,1,2700,3040,4,,GOOD
Termonde,HOUSE,MANSION,635000,,3,274,1,1,0,1,,1,,449,2,,
Audenarde,HOUSE,VILLA,648000,,2,220,1,0,0,1,,,,2180,4,0,AS_NEW
Louvain,HOUSE,APARTMENT_BLOCK,665000,,5,221,1,1,0,1,10,,,311,2,,TO_BE_DONE_UP
Louvain,HOUSE,HOUSE,665000,,5,221,1,1,0,1,10,,,311,2,,TO_BE_DONE_UP
Alost,HOUSE,EXCEPTIONAL_PROPERTY,675000,,5,450,1,1,0,1,,,,2050,4,1,GOOD
Hal-Vilvorde,HOUSE,VILLA,690000,,5,344,1,0,0,,,,,1322,4,,
Mouscron,HOUSE,HOUSE,690000,,4,655,1,1,0,1,,,,2100,4,,GOOD
Hal-Vilvorde,HOUSE,VILLA,695000,,4,210,1,0,0,1,16,,,210,4,0,JUST_RENOVATED
Roulers,HOUSE,MIXED_USE_BUILDING,698000,,3,419,1,1,0,1,150,,,419,2,,
Nivelles,HOUSE,HOUSE,745000,,5,357,1,1,0,1,,,,2052,4,0,GOOD
Roulers,HOUSE,HOUSE,745000,,4,445,1,0,0,1,40,1,22,568,2,,AS_NEW
Hal-Vilvorde,HOUSE,VILLA,749000,,4,340,1,1,1,1,80,1,1250,2020,4,,AS_NEW
Bruges,HOUSE,HOUSE,750000,,5,190,1,0,0,1,,,,190,2,0,GOOD
Bruxelles,HOUSE,MANSION,770000,,5,259,1,1,0,1,14,1,50,259,2,0,GOOD
Bruxelles,HOUSE,APARTMENT_BLOCK,775000,,5,220,1,0,0,1,40,,,405,2,0,GOOD
Malines,HOUSE,HOUSE,795000,,4,292,1,1,1,1,,1,,644,2,1,AS_NEW
Namur,HOUSE,EXCEPTIONAL_PROPERTY,795000,,4,235,1,1,1,1,51,1,700,6019,4,,GOOD
Tournai,HOUSE,HOUSE,820000,,5,320,1,1,0,1,,,,2220,4,1,AS_NEW
Alost,HOUSE,EXCEPTIONAL_PROPERTY,820000,,3,397,1,1,0,1,,,,10397,4,0,AS_NEW
Verviers,HOUSE,HOUSE,875000,,20,1925,0,1,0,,,,,1925,4,,TO_RENOVATE
Courtrai,HOUSE,VILLA,890000,,4,553,1,1,0,1,,,,2894,4,1,AS_NEW
Hal-Vilvorde,HOUSE,OTHER_PROPERTY,895000,,0,377,1,1,0,,,,,754,3,,AS_NEW
Bruges,HOUSE,HOUSE,920000,,4,,1,0,0,1,,,,,2,0,AS_NEW
Huy,HOUSE,HOUSE,925000,,7,961,1,0,0,1,100,1,400,14925,4,0,AS_NEW
Hal-Vilvorde,HOUSE,HOUSE,945000,,4,390,1,0,0,1,,1,2300,413,4,1,AS_NEW
Nivelles,HOUSE,HOUSE,995000,,4,480,1,0,0,1,50,1,1925,2650,4,0,AS_NEW
Hal-Vilvorde,HOUSE,HOUSE,995000,,2,310,1,1,0,,,,,5821,4,,TO_RENOVATE
Bastogne,HOUSE,VILLA,995000,,6,728,1,1,0,1,,,,4695,4,,
Tournai,HOUSE,VILLA,1100000,,5,584,1,1,0,1,,,,2414,4,1,AS_NEW
Bruxelles,HOUSE,APARTMENT_BLOCK,1150000,,4,230,1,1,0,,,,,230,2,0,AS_NEW
Namur,HOUSE,EXCEPTIONAL_PROPERTY,1150000,,3,300,1,0,0,1,,1,45000,45300,4,1,GOOD
Nivelles,HOUSE,VILLA,1195000,,6,540,1,0,0,1,,,,4115,4,1,AS_NEW
Nivelles,HOUSE,VILLA,1195000,,6,540,1,0,0,1,,,,4115,4,1,AS_NEW
Anvers,HOUSE,HOUSE,1195000,,6,730,1,1,0,1,,1,5000,5730,4,1,AS_NEW
Bruxelles,HOUSE,HOUSE,1260000,,4,260,1,0,0,1,40,1,800,1179,3,,AS_NEW
Nivelles,HOUSE,VILLA,1300000,,7,500,1,1,1,1,200,1,10200,11050,4,1,AS_NEW
Mons,HOUSE,VILLA,1300000,,7,500,1,1,1,1,200,1,10200,11050,4,1,AS_NEW
Nivelles,HOUSE,VILLA,1350000,,7,500,1,1,1,1,200,1,10200,11050,4,1,AS_NEW
Turnhout,HOUSE,HOUSE,1350000,,6,600,1,1,0,1,,1,21780,22380,4,1,GOOD
Mons,HOUSE,VILLA,1350000,,7,500,1,1,1,1,200,1,10200,11050,4,1,AS_NEW
Nivelles,HOUSE,EXCEPTIONAL_PROPERTY,1390000,,6,445,1,1,0,1,30,,,3745,4,0,AS_NEW
Nivelles,HOUSE,VILLA,1495000,,5,382,1,0,0,,,,,6181,4,1,AS_NEW
Nivelles,HOUSE,VILLA,1495000,,5,500,1,1,0,1,140,,,9000,4,,AS_NEW
Bruges,HOUSE,HOUSE,1495000,,3,,1,0,0,,,1,,,2,0,AS_NEW
Nivelles,HOUSE,HOUSE,1550000,,3,280,1,1,0,1,25,,,930,2,0,AS_NEW
Bruxelles,HOUSE,HOUSE,1590000,,4,300,1,1,0,1,12,,,384,2,0,AS_NEW
Nivelles,HOUSE,VILLA,1695000,,4,660,1,0,1,,,,,6517,4,1,AS_NEW
Hal-Vilvorde,HOUSE,HOUSE,1985000,,5,450,1,0,0,1,40,,,1689,4,1,JUST_RENOVATED
Audenarde,HOUSE,OTHER_PROPERTY,1995000,,8,630,1,1,0,1,,,,7630,4,,AS_NEW
Audenarde,HOUSE,COUNTRY_COTTAGE,1995000,,8,630,1,1,0,1,,,,7630,4,,AS_NEW
Nivelles,HOUSE,HOUSE,2100000,,4,524,1,0,1,,,,,18819,4,1,TO_BE_DONE_UP
Bruxelles,HOUSE,HOUSE,2250000,,6,838,1,1,0,,,1,,1173,2,,GOOD
Bruxelles,HOUSE,VILLA,2350000,,5,530,1,0,0,1,,,,2060,4,0,AS_NEW
Bruxelles,HOUSE,VILLA,2350000,,4,470,1,0,0,1,50,1,2500,3570,4,0,GOOD
Bruxelles,HOUSE,EXCEPTIONAL_PROPERTY,2400000,,6,400,1,1,0,1,,,,2300,4,,AS_NEW
Bruxelles,HOUSE,VILLA,2400000,,5,400,1,1,0,1,50,1,1500,2211,4,,AS_NEW
Bruxelles,HOUSE,APARTMENT_BLOCK,2500000,,23,750,1,1,0,,,,,1051,2,,GOOD
Bruxelles,HOUSE,VILLA,2600000,,5,400,1,0,0,1,60,1,700,1825,4,0,
Hal-Vilvorde,HOUSE,VILLA,2950000,,5,720,1,0,0,1,50,1,1500,2720,4,1,AS_NEW
Nivelles,HOUSE,HOUSE,3350000,,7,850,1,0,0,1,100,1,40000,48850,4,1,GOOD
Bruxelles,HOUSE,VILLA,3800000,,7,600,1,1,0,1,80,,,1967,4,,AS_NEW
Bruges,HOUSE,VILLA,3995000,,5,344,1,0,0,1,,,,1282,3,0,AS_NEW
Bruxelles,HOUSE,VILLA,4500000,,6,500,1,1,0,1,,1,2550,3300,4,,GOOD
Bruges,HOUSE,EXCEPTIONAL_PROPERTY,9500000,,7,945,1,1,0,1,,1,2348,3293,4,1,AS_NEW
Liège,HOUSE,HOUSE,159000,,4,125,1,1,0,,,,,215,2,,
Hasselt,HOUSE,HOUSE,265000,,2,100,1,0,0,,,1,,1044,3,0,GOOD
Charleroi,HOUSE,HOUSE,169000,,2,156,1,0,0,,,1,,426,2,0,GOOD
Nivelles,HOUSE,HOUSE,375000,,3,210,1,1,0,1,35,1,320,710,3,,AS_NEW
Eeklo,HOUSE,VILLA,439000,,5,415,1,0,1,,,1,,1315,4,0,AS_NEW
Ostende,HOUSE,HOUSE,169000,,3,,1,1,0,,,,,,3,,TO_BE_DONE_UP
Gand,HOUSE,HOUSE,242000,,1,81,1,0,0,1,18,,,180,,0,
Roulers,HOUSE,HOUSE,259000,,3,160,1,1,0,,,,,463,3,,AS_NEW
Tournai,HOUSE,HOUSE,295000,,3,178,1,1,0,1,,1,350,628,2,,AS_NEW
Gand,HOUSE,HOUSE,299500,,3,15,1,0,0,1,15,,,156,,0,
Nivelles,HOUSE,HOUSE,320000,,3,138,1,0,0,,,,,444,4,0,AS_NEW
Anvers,HOUSE,TOWN_HOUSE,368300,,4,216,1,1,0,,,,,470,2,,AS_NEW
Gand,HOUSE,HOUSE,379000,,4,159,1,0,0,1,34,,,353,,0,
Malines,HOUSE,MIXED_USE_BUILDING,398000,,4,437,1,1,1,1,45,1,67,787,2,,TO_RENOVATE
Malines,HOUSE,HOUSE,439000,,3,180,1,0,0,,,,,680,3,0,JUST_RENOVATED
Louvain,HOUSE,HOUSE,450100,,3,195,1,1,0,,,,,755,3,,AS_NEW
Louvain,HOUSE,HOUSE,451700,,3,195,1,1,0,,,,,761,3,,AS_NEW
Louvain,HOUSE,HOUSE,537000,,4,228,1,1,0,1,,1,,468,2,,
Nivelles,HOUSE,HOUSE,599000,,4,480,0,1,0,,,1,,1673,3,,
Gand,HOUSE,VILLA,795000,,4,270,1,0,0,,,1,,1216,4,0,AS_NEW
Bruxelles,HOUSE,MIXED_USE_BUILDING,1200000,,6,400,1,1,0,,,,,588,2,,GOOD
Bruges,HOUSE,EXCEPTIONAL_PROPERTY,1845000,,5,300,1,0,0,1,,,,800,3,,AS_NEW
Bruxelles,HOUSE,VILLA,2095000,,5,551,1,1,1,1,50,1,350,1171,4,,
Bruxelles,HOUSE,HOUSE,5950000,,6,750,1,0,1,,,,,750,4,1,JUST_RENOVATED
Dinant,HOUSE,HOUSE,285000,,3,125,1,0,0,1,10,1,700,1025,4,,AS_NEW
Louvain,HOUSE,MIXED_USE_BUILDING,895000,,4,,1,0,0,1,29,1,43,,2,,GOOD
Tongres,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Tournai,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Maaseik,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Ath,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Tournai,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Liège,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Charleroi,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Maaseik,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Roulers,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Liège,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Gand,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Mons,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Courtrai,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Maaseik,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Hal-Vilvorde,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Nivelles,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Saint-Nicolas,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Malines,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Roulers,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Malines,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Saint-Nicolas,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Bruges,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Termonde,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
Hasselt,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,1,0,,,,,,,,
Hal-Vilvorde,HOUSE_GROUP,HOUSE_GROUP,,New project,,,1,0,0,,,,,,,,
